# ./generateSynthetic --noise 0.2 
0,6
1,5.97443
2,5.93254
3,5.84557
4,5.82338
5,6.06082
6,5.77827
7,6.18196
8,6.13093
9,6.09329
10,5.71286
11,5.71059
12,6.19642
13,5.78789
14,5.99488
15,5.90722
16,6.16559
17,5.7688
18,5.54621
19,5.86652
20,6.1425
21,5.75362
22,5.57652
23,5.81805
24,5.79133
25,5.57951
26,5.70001
27,5.7527
28,5.8843
29,5.61108
30,6.09676
31,5.7334
32,5.72412
33,5.70309
34,6.12431
35,5.8405
36,6.14331
37,5.94633
38,6.04975
39,5.89498
40,6.12732
41,6.04534
42,6.50324
43,6.19185
44,6.25578
45,6.4355
46,6.5142
47,6.46173
48,6.69754
49,6.74568
50,6.79009
51,6.35487
52,6.48707
53,6.52499
54,6.3237
55,6.42684
56,6.1311
57,5.83388
58,5.98542
59,6.13349
60,6.02228
61,6.31401
62,6.09902
63,5.90015
64,5.79925
65,5.92434
66,5.54969
67,5.75187
68,5.73778
69,5.45459
70,5.53049
71,5.71068
72,5.26328
73,5.31165
74,5.5095
75,5.44174
76,5.57474
77,5.76702
78,5.95763
79,5.60905
80,5.38492
81,5.47794
82,5.67078
83,5.60254
84,5.62094
85,5.57857
86,5.49636
87,5.67099
88,5.71042
89,5.82615
90,6.00123
91,5.43422
92,5.59099
93,5.67585
94,5.49934
95,5.40691
96,5.95573
97,5.53238
98,6.08835
99,5.66271
100,5.48288
101,5.37872
102,5.45031
103,5.31918
104,5.37015
105,5.46863
106,4.89796
107,5.26043
108,5.46481
109,5.46773
110,5.15759
111,4.91331
112,5.23156
113,5.06479
114,5.30811
115,5.05491
116,4.74198
117,4.91332
118,4.50793
119,4.99587
120,4.60173
121,5.1813
122,5.08171
123,5.07577
124,4.67657
125,4.5116
126,5.04693
127,4.82597
128,4.83846
129,4.97158
130,4.69607
131,5.06547
132,4.71691
133,4.78112
134,4.79262
135,4.87852
136,4.75149
137,4.65785
138,4.64864
139,4.80668
140,4.78969
141,4.82939
142,4.99548
143,4.83582
144,4.61435
145,4.87211
146,4.95404
147,4.81745
148,4.83303
149,4.74733
150,5.15172
151,5.0572
152,5.25392
153,4.89903
154,4.8149
155,4.38396
156,4.98532
157,5.05117
158,4.90933
159,4.85664
160,4.67166
161,5.20977
162,5.0418
163,5.23368
164,5.53518
165,5.44859
166,5.12252
167,5.40477
168,5.00596
169,5.0374
170,5.02404
171,5.37197
172,4.99734
173,5.34078
174,5.1356
175,5.11081
176,5.02481
177,5.24766
178,5.37748
179,5.23025
180,5.69881
181,5.30708
182,5.59298
183,5.4634
184,5.48815
185,5.72383
186,6.08096
187,5.85812
188,6.47284
189,6.44003
190,6.59831
191,6.14971
192,6.74851
193,7.13591
194,7.04092
195,7.26606
196,6.78562
197,7.48844
198,7.51336
199,7.41289
200,7.53638
201,7.50659
202,7.71915
203,7.6135
204,7.24503
205,6.81795
206,7.30585
207,6.62508
208,6.74789
209,6.75209
210,6.83796
211,6.45418
212,6.17048
213,5.98219
214,6.07939
215,6.35523
216,6.17535
217,6.07804
218,6.06311
219,5.98177
220,5.95431
221,6.00517
222,6.29744
223,5.75762
224,6.28718
225,6.28703
226,6.17873
227,6.11649
228,6.3377
229,6.52146
230,6.97383
231,6.59398
232,6.1742
233,6.21433
234,6.14493
235,6.07826
236,6.37741
237,5.94968
238,5.62977
239,5.80988
240,5.70291
241,5.51635
242,5.81767
243,5.39808
244,5.39659
245,5.39014
246,4.97008
247,5.23818
248,4.99425
249,5.57379
250,5.21525
251,5.49235
252,5.43768
253,5.0837
254,5.2384
255,5.07327
256,5.21125
257,5.01398
258,5.44129
259,5.14974
260,5.49307
261,5.05894
262,5.05512
263,5.0166
264,5.30868
265,4.65851
266,4.80245
267,5.05443
268,4.80232
269,5.06454
270,4.92235
271,4.84965
272,4.57073
273,4.83963
274,4.2036
275,4.29411
276,4.26461
277,4.50162
278,4.30804
279,4.68228
280,4.15716
281,4.34354
282,3.80266
283,4.11422
284,3.96241
285,4.11597
286,4.23854
287,4.28268
288,4.38602
289,3.69012
290,4.03222
291,4.1372
292,4.06844
293,4.09867
294,4.40087
295,3.97516
296,4.14586
297,3.88561
298,3.97339
299,4.10886
300,4.21289
301,4.04441
302,3.77383
303,4.0113
304,3.94577
305,3.96791
306,4.27571
307,4.23224
308,3.99956
309,4.40867
310,3.81194
311,3.8009
312,3.67244
313,3.42082
314,3.81002
315,3.86278
316,3.769
317,3.7737
318,3.78669
319,3.88202
320,4.11449
321,3.66661
322,4.23437
323,4.18778
324,3.94058
325,3.72697
326,3.90388
327,3.68819
328,4.1679
329,4.00624
330,4.12053
331,4.21907
332,3.96749
333,3.66017
334,3.87958
335,3.75968
336,4.08052
337,3.9308
338,3.98686
339,3.8404
340,4.20048
341,4.03759
342,4.43944
343,4.28116
344,4.00981
345,4.17334
346,4.59139
347,4.34027
348,4.5975
349,4.41875
350,4.62529
351,5.0066
352,4.61484
353,4.79708
354,4.84097
355,5.00731
356,5.18582
357,5.65432
358,5.62648
359,5.60231
360,5.69676
361,5.69516
362,6.24635
363,6.84996
364,6.3621
365,6.75051
366,7.23035
367,6.80682
368,6.42411
369,7.01017
370,7.00313
371,6.69732
372,7.09436
373,7.18785
374,6.93808
375,6.87176
376,6.64767
377,6.98204
378,6.92327
379,6.86708
380,6.50986
381,6.56259
382,6.57192
383,6.55598
384,6.24687
385,6.50241
386,6.26972
387,6.30275
388,6.00271
389,6.15471
390,5.66937
391,6.05604
392,5.96729
393,5.87537
394,6.02326
395,5.59921
396,5.47942
397,5.53006
398,5.18357
399,5.70883
400,5.20312
401,5.31928
402,5.13218
403,5.32479
404,4.96129
405,4.75601
406,4.95895
407,4.99822
408,5.07558
409,4.73385
410,4.98839
411,4.1881
412,4.33579
413,4.37061
414,4.4782
415,4.54745
416,4.07073
417,3.99655
418,4.25364
419,4.33855
420,4.03861
421,4.01784
422,3.97567
423,3.75383
424,4.0801
425,3.7425
426,3.81426
427,3.54125
428,3.63645
429,3.86899
430,3.32754
431,3.51376
432,3.19093
433,3.32957
434,3.42484
435,3.31448
436,3.56074
437,3.19614
438,3.06419
439,3.17642
440,3.31839
441,3.42881
442,3.20807
443,3.10908
444,3.37576
445,3.44475
446,3.10627
447,3.17279
448,3.30043
449,3.44612
450,3.26354
451,3.32124
452,3.44937
453,3.32815
454,3.0842
455,3.26951
456,2.90108
457,3.05655
458,2.67306
459,3.19817
460,3.23144
461,3.36247
462,3.33504
463,3.14033
464,3.19221
465,3.06689
466,3.25076
467,3.41117
468,2.94428
469,2.99018
470,3.32311
471,2.63178
472,2.98491
473,3.09496
474,2.73214
475,3.0544
476,3.23477
477,2.96143
478,2.91609
479,3.03133
480,2.88372
481,3.1932
482,3.04481
483,2.8591
484,2.89792
485,3.12603
486,3.21394
487,3.26284
488,2.98069
489,2.66958
490,3.15311
491,3.11008
492,2.96275
493,2.81758
494,3.2798
495,3.01312
496,3.25895
497,3.44188
498,2.9862
499,3.05409
